index,period_day,DIANOM-I,DIA-I,Month-I,high_season,TIPOVUELO,Emp-I,Des-I,delay_15
65325,morning,Monday,4,12,0,N,LAN,SCQP,0
65326,morning,Tuesday,5,12,0,N,LAN,SCQP,0
65327,morning,Wednesday,6,12,0,N,LAN,SCQP,0
65328,morning,Thursday,7,12,0,N,LAN,SCQP,0
65329,morning,Friday,8,12,0,N,LAN,SCQP,0
65330,morning,Saturday,9,12,0,N,LAN,SCQP,0
65331,morning,Sunday,10,12,0,N,LAN,SCQP,0
65332,morning,Monday,11,12,0,N,LAN,SCQP,0
65333,morning,Tuesday,12,12,0,N,LAN,SCQP,0
65334,morning,Wednesday,13,12,0,N,LAN,SCQP,0
65335,morning,Thursday,14,12,0,N,LAN,SCQP,0
65336,morning,Friday,15,12,1,N,LAN,SCQP,0
65337,morning,Saturday,16,12,1,N,LAN,SCQP,0
65338,morning,Sunday,17,12,1,N,LAN,SCQP,0
65339,morning,Monday,18,12,1,N,LAN,SCQP,0
65341,morning,Wednesday,20,12,1,N,LAN,SCQP,0
65343,morning,Friday,22,12,1,N,LAN,SCQP,0
65344,morning,Saturday,23,12,1,N,LAN,SCQP,0
65345,morning,Sunday,24,12,1,N,LAN,SCQP,0
65347,morning,Tuesday,26,12,1,N,LAN,SCQP,0
65349,morning,Thursday,28,12,1,N,LAN,SCQP,0
65350,morning,Friday,29,12,1,N,LAN,SCQP,0
65353,afternoon,Friday,15,12,1,N,LAN,SCQP,0
65355,morning,Friday,1,12,0,N,LAN,SCQP,0
65356,afternoon,Saturday,2,12,0,N,LAN,SCQP,0
65357,morning,Sunday,3,12,0,N,LAN,SCQP,0
65359,morning,Tuesday,5,12,0,N,LAN,SCQP,0
65360,morning,Wednesday,6,12,0,N,LAN,SCQP,0
65363,afternoon,Monday,11,12,0,N,LAN,SCQP,0
65365,morning,Wednesday,13,12,0,N,LAN,SCQP,0
65366,morning,Thursday,14,12,0,N,LAN,SCQP,0
65367,morning,Friday,15,12,1,N,LAN,SCQP,0
65370,morning,Monday,18,12,1,N,LAN,SCQP,0
65371,morning,Tuesday,19,12,1,N,LAN,SCQP,0
65373,morning,Thursday,21,12,1,N,LAN,SCQP,0
65374,morning,Friday,22,12,1,N,LAN,SCQP,0
65375,morning,Sunday,24,12,1,N,LAN,SCQP,0
65376,afternoon,Monday,25,12,1,N,LAN,SCQP,0
65377,morning,Tuesday,26,12,1,N,LAN,SCQP,0
65378,morning,Wednesday,27,12,1,N,LAN,SCQP,0
65380,morning,Friday,29,12,1,N,LAN,SCQP,0
65383,afternoon,Saturday,2,12,0,N,LAN,SCQP,0
65384,afternoon,Sunday,3,12,0,N,LAN,SCQP,0
65386,afternoon,Wednesday,6,12,0,N,LAN,SCQP,0
65388,afternoon,Sunday,10,12,0,N,LAN,SCQP,0
65389,afternoon,Monday,11,12,0,N,LAN,SCQP,0
65390,afternoon,Wednesday,13,12,0,N,LAN,SCQP,0
65392,afternoon,Friday,15,12,1,N,LAN,SCQP,0
65395,afternoon,Monday,18,12,1,N,LAN,SCQP,0
65396,afternoon,Wednesday,20,12,1,N,LAN,SCQP,0
65397,afternoon,Thursday,21,12,1,N,LAN,SCQP,0
65398,afternoon,Friday,22,12,1,N,LAN,SCQP,0
65399,afternoon,Monday,25,12,1,N,LAN,SCQP,0
65400,afternoon,Wednesday,27,12,1,N,LAN,SCQP,0
65401,afternoon,Thursday,28,12,1,N,LAN,SCQP,0
65403,afternoon,Friday,1,12,0,N,LAN,SCQP,0
65404,afternoon,Saturday,2,12,0,N,LAN,SCQP,0
65406,afternoon,Monday,4,12,0,N,LAN,SCQP,0
65407,afternoon,Tuesday,5,12,0,N,LAN,SCQP,0
65408,afternoon,Wednesday,6,12,0,N,LAN,SCQP,0
65410,afternoon,Friday,8,12,0,N,LAN,SCQP,0
65411,afternoon,Saturday,9,12,0,N,LAN,SCQP,0
65412,afternoon,Sunday,10,12,0,N,LAN,SCQP,0
65414,afternoon,Tuesday,12,12,0,N,LAN,SCQP,0
65415,afternoon,Wednesday,13,12,0,N,LAN,SCQP,0
65417,afternoon,Friday,15,12,1,N,LAN,SCQP,0
65419,afternoon,Sunday,17,12,1,N,LAN,SCQP,0
65420,afternoon,Monday,18,12,1,N,LAN,SCQP,0
65422,afternoon,Wednesday,20,12,1,N,LAN,SCQP,0
65423,afternoon,Thursday,21,12,1,N,LAN,SCQP,0
65425,afternoon,Saturday,23,12,1,N,LAN,SCQP,0
65427,afternoon,Tuesday,26,12,1,N,LAN,SCQP,0
65428,afternoon,Wednesday,27,12,1,N,LAN,SCQP,0
65430,afternoon,Friday,29,12,1,N,LAN,SCQP,0
65432,afternoon,Friday,1,12,0,N,LAN,SCVD,0
65433,afternoon,Sunday,3,12,0,N,LAN,SCVD,0
65434,afternoon,Monday,4,12,0,N,LAN,SCVD,0
65435,afternoon,Tuesday,5,12,0,N,LAN,SCVD,0
65436,afternoon,Thursday,7,12,0,N,LAN,SCVD,0
65437,afternoon,Friday,8,12,0,N,LAN,SCVD,0
65438,afternoon,Saturday,9,12,0,N,LAN,SCVD,0
65439,afternoon,Sunday,10,12,0,N,LAN,SCVD,0
65440,afternoon,Monday,11,12,0,N,LAN,SCVD,0
65441,afternoon,Tuesday,12,12,0,N,LAN,SCVD,0
65443,afternoon,Friday,15,12,1,N,LAN,SCVD,0
65444,afternoon,Sunday,17,12,1,N,LAN,SCVD,0
65445,afternoon,Monday,18,12,1,N,LAN,SCVD,0
65446,afternoon,Tuesday,19,12,1,N,LAN,SCVD,0
65447,afternoon,Wednesday,20,12,1,N,LAN,SCVD,0
65448,afternoon,Thursday,21,12,1,N,LAN,SCVD,0
65450,afternoon,Sunday,24,12,1,N,LAN,SCVD,0
65452,afternoon,Tuesday,26,12,1,N,LAN,SCVD,0
65454,afternoon,Friday,29,12,1,N,LAN,SCVD,0
65455,afternoon,Sunday,31,12,1,N,LAN,SCVD,0
65458,afternoon,Tuesday,5,12,0,N,LAN,SCJO,0
65462,afternoon,Friday,15,12,1,N,LAN,SCJO,0
65464,afternoon,Tuesday,19,12,1,N,LAN,SCJO,0
65466,morning,Sunday,24,12,1,N,LAN,SCJO,0
65467,afternoon,Tuesday,26,12,1,N,LAN,SCJO,0
65471,morning,Tuesday,5,12,0,N,LAN,SCTE,0
65472,morning,Monday,11,12,0,N,LAN,SCTE,0
65473,morning,Tuesday,12,12,0,N,LAN,SCTE,0
65475,morning,Tuesday,19,12,1,N,LAN,SCTE,0
65476,morning,Tuesday,26,12,1,N,LAN,SCTE,0
65477,morning,Friday,1,12,0,N,LAN,SCTE,0
65478,morning,Saturday,2,12,0,N,LAN,SCTE,0
65479,morning,Monday,4,12,0,N,LAN,SCTE,0
65481,morning,Thursday,7,12,0,N,LAN,SCTE,0
65482,morning,Friday,8,12,0,N,LAN,SCTE,0
65483,morning,Saturday,9,12,0,N,LAN,SCTE,0
65484,morning,Monday,11,12,0,N,LAN,SCTE,0
65485,morning,Wednesday,13,12,0,N,LAN,SCTE,0
65486,morning,Thursday,14,12,0,N,LAN,SCTE,0
65487,morning,Friday,15,12,1,N,LAN,SCTE,0
65488,morning,Saturday,16,12,1,N,LAN,SCTE,0
65491,morning,Thursday,21,12,1,N,LAN,SCTE,0
65492,morning,Friday,22,12,1,N,LAN,SCTE,0
65493,morning,Saturday,23,12,1,N,LAN,SCTE,0
65494,morning,Wednesday,27,12,1,N,LAN,SCTE,0
65495,morning,Thursday,28,12,1,N,LAN,SCTE,0
65497,morning,Sunday,31,12,1,N,LAN,SCTE,0
65498,morning,Saturday,2,12,0,N,LAN,SCTE,0
65499,morning,Monday,4,12,0,N,LAN,SCTE,0
65503,morning,Saturday,16,12,1,N,LAN,SCTE,0
65504,morning,Monday,18,12,1,N,LAN,SCTE,0
65505,night,Tuesday,19,12,1,N,LAN,SCTE,0
65507,morning,Monday,25,12,1,N,LAN,SCTE,0
65508,morning,Tuesday,26,12,1,N,LAN,SCTE,0
65509,morning,Saturday,30,12,1,N,LAN,SCTE,0
65510,morning,Friday,1,12,0,N,LAN,SCTE,0
65511,morning,Sunday,3,12,0,N,LAN,SCTE,0
65512,afternoon,Monday,4,12,0,N,LAN,SCTE,0
65513,morning,Wednesday,6,12,0,N,LAN,SCTE,0
65514,morning,Thursday,7,12,0,N,LAN,SCTE,0
65515,morning,Sunday,10,12,0,N,LAN,SCTE,0
65518,morning,Friday,15,12,1,N,LAN,SCTE,0
65519,morning,Sunday,17,12,1,N,LAN,SCTE,0
65520,morning,Wednesday,20,12,1,N,LAN,SCTE,0
65523,morning,Sunday,24,12,1,N,LAN,SCTE,0
65525,morning,Thursday,28,12,1,N,LAN,SCTE,0
65526,morning,Friday,29,12,1,N,LAN,SCTE,0
65527,afternoon,Saturday,2,12,0,N,LAN,SCTE,0
65528,afternoon,Monday,4,12,0,N,LAN,SCTE,0
65529,afternoon,Tuesday,5,12,0,N,LAN,SCTE,0
65531,afternoon,Tuesday,12,12,0,N,LAN,SCTE,0
65532,afternoon,Saturday,16,12,1,N,LAN,SCTE,0
65533,afternoon,Monday,18,12,1,N,LAN,SCTE,0
65534,afternoon,Tuesday,19,12,1,N,LAN,SCTE,0
65535,afternoon,Monday,25,12,1,N,LAN,SCTE,0
65536,afternoon,Tuesday,26,12,1,N,LAN,SCTE,0
65539,afternoon,Monday,4,12,0,N,LAN,SCTE,0
65540,afternoon,Wednesday,6,12,0,N,LAN,SCTE,0
65542,afternoon,Friday,8,12,0,N,LAN,SCTE,0
65543,afternoon,Sunday,10,12,0,N,LAN,SCTE,0
65545,afternoon,Wednesday,13,12,0,N,LAN,SCTE,0
65547,afternoon,Friday,15,12,1,N,LAN,SCTE,0
65548,afternoon,Sunday,17,12,1,N,LAN,SCTE,0
65549,afternoon,Monday,18,12,1,N,LAN,SCTE,0
65551,afternoon,Thursday,21,12,1,N,LAN,SCTE,0
65552,afternoon,Monday,25,12,1,N,LAN,SCTE,0
65553,afternoon,Wednesday,27,12,1,N,LAN,SCTE,0
65554,afternoon,Thursday,28,12,1,N,LAN,SCTE,0
65555,afternoon,Friday,29,12,1,N,LAN,SCTE,0
65556,afternoon,Saturday,2,12,0,N,LAN,SCTE,0
65557,night,Sunday,3,12,0,N,LAN,SCTE,0
65558,night,Tuesday,5,12,0,N,LAN,SCTE,0
65560,night,Sunday,10,12,0,N,LAN,SCTE,0
65562,night,Thursday,14,12,0,N,LAN,SCTE,0
65563,afternoon,Saturday,16,12,1,N,LAN,SCTE,0
65566,night,Thursday,21,12,1,N,LAN,SCTE,0
65567,afternoon,Saturday,23,12,1,N,LAN,SCTE,0
65568,afternoon,Sunday,24,12,1,N,LAN,SCTE,0
65570,night,Thursday,28,12,1,N,LAN,SCTE,0
65571,afternoon,Saturday,30,12,1,N,LAN,SCTE,0
65573,morning,Friday,1,12,0,N,LAN,SCBA,0
65574,morning,Saturday,2,12,0,N,LAN,SCBA,0
65575,morning,Sunday,3,12,0,N,LAN,SCBA,0
65578,morning,Thursday,7,12,0,N,LAN,SCBA,0
65579,morning,Friday,8,12,0,N,LAN,SCBA,0
65580,morning,Saturday,9,12,0,N,LAN,SCBA,0
65581,morning,Sunday,10,12,0,N,LAN,SCBA,0
65582,morning,Monday,11,12,0,N,LAN,SCBA,0
65584,morning,Wednesday,13,12,0,N,LAN,SCBA,0
65585,morning,Thursday,14,12,0,N,LAN,SCBA,0
65587,morning,Saturday,16,12,1,N,LAN,SCBA,0
65589,morning,Wednesday,20,12,1,N,LAN,SCBA,0
65590,morning,Friday,22,12,1,N,LAN,SCBA,0
65591,morning,Saturday,23,12,1,N,LAN,SCBA,0
65592,morning,Sunday,24,12,1,N,LAN,SCBA,0
65593,morning,Monday,25,12,1,N,LAN,SCBA,0
65594,morning,Tuesday,26,12,1,N,LAN,SCBA,0
65595,morning,Wednesday,27,12,1,N,LAN,SCBA,0
65598,morning,Saturday,30,12,1,N,LAN,SCBA,0
65599,morning,Sunday,31,12,1,N,LAN,SCBA,0
65603,afternoon,Monday,4,12,0,N,LAN,SCTE,0
65605,afternoon,Wednesday,6,12,0,N,LAN,SCTE,0
65606,afternoon,Thursday,7,12,0,N,LAN,SCTE,0
65607,afternoon,Friday,8,12,0,N,LAN,SCTE,0
65608,afternoon,Saturday,9,12,0,N,LAN,SCTE,0
65609,afternoon,Sunday,10,12,0,N,LAN,SCTE,0
65610,afternoon,Monday,11,12,0,N,LAN,SCTE,0
65611,afternoon,Tuesday,12,12,0,N,LAN,SCTE,0
65612,afternoon,Wednesday,13,12,0,N,LAN,SCTE,0
65613,afternoon,Thursday,14,12,0,N,LAN,SCTE,0
65614,afternoon,Friday,15,12,1,N,LAN,SCTE,0
65615,afternoon,Saturday,16,12,1,N,LAN,SCTE,0
65617,afternoon,Monday,18,12,1,N,LAN,SCTE,0
65618,afternoon,Tuesday,19,12,1,N,LAN,SCTE,0
65620,afternoon,Thursday,21,12,1,N,LAN,SCTE,0
65622,afternoon,Saturday,23,12,1,N,LAN,SCTE,0
65623,afternoon,Sunday,24,12,1,N,LAN,SCTE,0
65625,afternoon,Tuesday,26,12,1,N,LAN,SCTE,0
65626,afternoon,Wednesday,27,12,1,N,LAN,SCTE,0
65627,afternoon,Thursday,28,12,1,N,LAN,SCTE,0
65628,afternoon,Friday,29,12,1,N,LAN,SCTE,0
65629,afternoon,Saturday,30,12,1,N,LAN,SCTE,0
65630,afternoon,Sunday,31,12,1,N,LAN,SCTE,0
65631,morning,Friday,1,12,0,N,LAN,SCBA,0
65632,morning,Saturday,2,12,0,N,LAN,SCBA,0
65633,morning,Sunday,3,12,0,N,LAN,SCBA,0
65634,morning,Monday,4,12,0,N,LAN,SCBA,0
65635,morning,Tuesday,5,12,0,N,LAN,SCBA,0
65638,morning,Sunday,10,12,0,N,LAN,SCBA,0
65639,morning,Monday,11,12,0,N,LAN,SCBA,0
65640,morning,Tuesday,12,12,0,N,LAN,SCBA,0
65641,morning,Wednesday,13,12,0,N,LAN,SCBA,0
65642,morning,Thursday,14,12,0,N,LAN,SCBA,0
65643,morning,Sunday,17,12,1,N,LAN,SCBA,0
65645,morning,Tuesday,19,12,1,N,LAN,SCBA,0
65648,morning,Friday,22,12,1,N,LAN,SCBA,0
65649,morning,Monday,25,12,1,N,LAN,SCBA,0
65650,morning,Friday,1,12,0,N,LAN,SCTE,0
65651,morning,Friday,8,12,0,N,LAN,SCTE,0
65652,morning,Friday,15,12,1,N,LAN,SCTE,0
65653,morning,Friday,22,12,1,N,LAN,SCTE,0
65654,morning,Friday,29,12,1,N,LAN,SCTE,0
65655,afternoon,Friday,1,12,0,N,LAN,SCBA,0
65657,afternoon,Wednesday,6,12,0,N,LAN,SCBA,0
65658,afternoon,Thursday,7,12,0,N,LAN,SCBA,0
65659,afternoon,Friday,8,12,0,N,LAN,SCBA,0
65661,afternoon,Wednesday,13,12,0,N,LAN,SCBA,0
65662,afternoon,Thursday,14,12,0,N,LAN,SCBA,0
65663,afternoon,Friday,15,12,1,N,LAN,SCBA,0
65665,afternoon,Wednesday,20,12,1,N,LAN,SCBA,0
65666,afternoon,Thursday,21,12,1,N,LAN,SCBA,0
65668,afternoon,Sunday,24,12,1,N,LAN,SCBA,0
65669,afternoon,Wednesday,27,12,1,N,LAN,SCBA,0
65670,afternoon,Thursday,28,12,1,N,LAN,SCBA,0
65672,afternoon,Sunday,31,12,1,N,LAN,SCBA,0
65673,morning,Friday,1,12,0,N,LAN,SCCI,0
65674,morning,Saturday,2,12,0,N,LAN,SCCI,0
65675,morning,Sunday,3,12,0,N,LAN,SCCI,0
65676,morning,Monday,4,12,0,N,LAN,SCCI,0
65677,morning,Tuesday,5,12,0,N,LAN,SCCI,0
65678,morning,Wednesday,6,12,0,N,LAN,SCCI,0
65680,morning,Friday,8,12,0,N,LAN,SCCI,0
65681,morning,Saturday,9,12,0,N,LAN,SCCI,0
65684,morning,Tuesday,12,12,0,N,LAN,SCCI,0
65685,morning,Wednesday,13,12,0,N,LAN,SCCI,0
65688,morning,Saturday,16,12,1,N,LAN,SCCI,0
65689,morning,Sunday,17,12,1,N,LAN,SCCI,0
65690,morning,Monday,18,12,1,N,LAN,SCCI,0
65691,morning,Tuesday,19,12,1,N,LAN,SCCI,0
65692,morning,Wednesday,20,12,1,N,LAN,SCCI,0
65693,morning,Thursday,21,12,1,N,LAN,SCCI,0
65695,morning,Saturday,23,12,1,N,LAN,SCCI,0
65697,morning,Monday,25,12,1,N,LAN,SCCI,0
65698,morning,Tuesday,26,12,1,N,LAN,SCCI,0
65699,morning,Wednesday,27,12,1,N,LAN,SCCI,0
65700,morning,Thursday,28,12,1,N,LAN,SCCI,0
65701,morning,Friday,29,12,1,N,LAN,SCCI,0
65702,morning,Saturday,30,12,1,N,LAN,SCCI,0
65703,morning,Sunday,31,12,1,N,LAN,SCCI,0
65708,afternoon,Tuesday,12,12,0,N,LAN,SCCI,0
65710,night,Sunday,17,12,1,N,LAN,SCCI,0
65711,afternoon,Tuesday,19,12,1,N,LAN,SCCI,0
65713,afternoon,Tuesday,26,12,1,N,LAN,SCCI,0
65714,night,Thursday,28,12,1,N,LAN,SCCI,0
65716,afternoon,Saturday,2,12,0,N,LAN,SCTE,0
65721,afternoon,Thursday,7,12,0,N,LAN,SCTE,0
65722,afternoon,Friday,8,12,0,N,LAN,SCTE,0
65723,afternoon,Saturday,9,12,0,N,LAN,SCTE,0
65724,afternoon,Sunday,10,12,0,N,LAN,SCTE,0
65725,afternoon,Monday,11,12,0,N,LAN,SCTE,0
65726,afternoon,Tuesday,12,12,0,N,LAN,SCTE,0
65727,afternoon,Wednesday,13,12,0,N,LAN,SCTE,0
65728,afternoon,Thursday,14,12,0,N,LAN,SCTE,0
65729,afternoon,Friday,15,12,1,N,LAN,SCTE,0
65730,afternoon,Saturday,16,12,1,N,LAN,SCTE,0
65731,afternoon,Sunday,17,12,1,N,LAN,SCTE,0
65732,afternoon,Monday,18,12,1,N,LAN,SCTE,0
65733,afternoon,Tuesday,19,12,1,N,LAN,SCTE,0
65734,afternoon,Wednesday,20,12,1,N,LAN,SCTE,0
65736,afternoon,Friday,22,12,1,N,LAN,SCTE,0
65737,afternoon,Saturday,23,12,1,N,LAN,SCTE,0
65740,afternoon,Tuesday,26,12,1,N,LAN,SCTE,0
65741,afternoon,Wednesday,27,12,1,N,LAN,SCTE,0
65744,afternoon,Saturday,30,12,1,N,LAN,SCTE,0
65745,afternoon,Sunday,31,12,1,N,LAN,SCTE,0
65749,night,Sunday,10,12,0,N,LAN,SCTE,0
65750,night,Tuesday,12,12,0,N,LAN,SCTE,0
65751,night,Thursday,14,12,0,N,LAN,SCTE,0
65752,night,Sunday,17,12,1,N,LAN,SCTE,0
65753,night,Tuesday,19,12,1,N,LAN,SCTE,0
65757,night,Wednesday,6,12,0,N,LAN,SCCI,0
65758,night,Wednesday,13,12,0,N,LAN,SCCI,0
65759,night,Wednesday,20,12,1,N,LAN,SCCI,0
65760,night,Wednesday,27,12,1,N,LAN,SCCI,0
65761,morning,Friday,8,12,0,N,LAN,SCCI,0
65762,morning,Sunday,10,12,0,N,LAN,SCCI,0
65764,morning,Friday,1,12,0,N,LAN,SCCI,0
65766,morning,Monday,4,12,0,N,LAN,SCCI,0
65767,morning,Wednesday,6,12,0,N,LAN,SCCI,0
65768,morning,Thursday,7,12,0,N,LAN,SCCI,0
65769,morning,Friday,8,12,0,N,LAN,SCCI,0
65770,morning,Sunday,10,12,0,N,LAN,SCCI,0
65771,morning,Monday,11,12,0,N,LAN,SCCI,0
65772,morning,Wednesday,13,12,0,N,LAN,SCCI,0
65773,morning,Thursday,14,12,0,N,LAN,SCCI,0
65774,morning,Friday,15,12,1,N,LAN,SCCI,0
65775,morning,Sunday,17,12,1,N,LAN,SCCI,0
65778,morning,Thursday,21,12,1,N,LAN,SCCI,0
65780,morning,Sunday,24,12,1,N,LAN,SCCI,0
65781,morning,Monday,25,12,1,N,LAN,SCCI,0
65782,morning,Wednesday,27,12,1,N,LAN,SCCI,0
65783,morning,Thursday,28,12,1,N,LAN,SCCI,0
65785,morning,Sunday,31,12,1,N,LAN,SCCI,0
65786,night,Friday,1,12,0,N,LAN,SCCI,0
65787,morning,Sunday,3,12,0,N,LAN,SCCI,0
65788,night,Monday,4,12,0,N,LAN,SCCI,0
65789,night,Wednesday,6,12,0,N,LAN,SCCI,0
65790,morning,Sunday,10,12,0,N,LAN,SCCI,0
65791,night,Monday,11,12,0,N,LAN,SCCI,0
65792,night,Wednesday,13,12,0,N,LAN,SCCI,0
65793,morning,Sunday,17,12,1,N,LAN,SCCI,0
65794,night,Monday,18,12,1,N,LAN,SCCI,0
65795,night,Wednesday,20,12,1,N,LAN,SCCI,0
65796,night,Friday,22,12,1,N,LAN,SCCI,0
65797,night,Monday,25,12,1,N,LAN,SCCI,0
65799,afternoon,Saturday,2,12,0,N,LAN,SCCI,0
65801,afternoon,Tuesday,5,12,0,N,LAN,SCCI,0
65802,afternoon,Thursday,7,12,0,N,LAN,SCCI,0
65803,afternoon,Saturday,9,12,0,N,LAN,SCCI,0
65805,afternoon,Tuesday,12,12,0,N,LAN,SCCI,0
65806,afternoon,Thursday,14,12,0,N,LAN,SCCI,0
65807,afternoon,Saturday,16,12,1,N,LAN,SCCI,0
65808,afternoon,Monday,18,12,1,N,LAN,SCCI,0
65809,afternoon,Tuesday,19,12,1,N,LAN,SCCI,0
65811,afternoon,Saturday,23,12,1,N,LAN,SCCI,0
65813,afternoon,Tuesday,26,12,1,N,LAN,SCCI,0
65814,afternoon,Thursday,28,12,1,N,LAN,SCCI,0
65815,afternoon,Saturday,30,12,1,N,LAN,SCCI,0
65816,morning,Friday,1,12,0,N,LAN,SCSE,0
65818,morning,Sunday,3,12,0,N,LAN,SCSE,0
65819,morning,Monday,4,12,0,N,LAN,SCSE,0
65820,morning,Tuesday,5,12,0,N,LAN,SCSE,0
65821,morning,Wednesday,6,12,0,N,LAN,SCSE,0
65823,morning,Friday,8,12,0,N,LAN,SCSE,0
65824,morning,Saturday,9,12,0,N,LAN,SCSE,0
65825,morning,Sunday,10,12,0,N,LAN,SCSE,0
65827,morning,Tuesday,12,12,0,N,LAN,SCSE,0
65828,morning,Wednesday,13,12,0,N,LAN,SCSE,0
65829,morning,Thursday,14,12,0,N,LAN,SCSE,0
65832,morning,Sunday,17,12,1,N,LAN,SCSE,0
65834,morning,Tuesday,19,12,1,N,LAN,SCSE,0
65835,morning,Wednesday,20,12,1,N,LAN,SCSE,0
65836,morning,Thursday,21,12,1,N,LAN,SCSE,0
65837,morning,Friday,22,12,1,N,LAN,SCSE,0
65838,morning,Saturday,23,12,1,N,LAN,SCSE,0
65839,morning,Sunday,24,12,1,N,LAN,SCSE,0
65840,morning,Monday,25,12,1,N,LAN,SCSE,0
65841,morning,Tuesday,26,12,1,N,LAN,SCSE,0
65842,morning,Wednesday,27,12,1,N,LAN,SCSE,0
65843,morning,Thursday,28,12,1,N,LAN,SCSE,0
65844,morning,Friday,29,12,1,N,LAN,SCSE,0
65845,morning,Saturday,30,12,1,N,LAN,SCSE,0
65846,morning,Sunday,31,12,1,N,LAN,SCSE,0
65847,morning,Saturday,2,12,0,N,LAN,SCSE,0
65848,afternoon,Sunday,3,12,0,N,LAN,SCSE,0
65850,morning,Tuesday,5,12,0,N,LAN,SCSE,0
65851,afternoon,Wednesday,6,12,0,N,LAN,SCSE,0
65852,afternoon,Sunday,10,12,0,N,LAN,SCSE,0
65853,afternoon,Monday,11,12,0,N,LAN,SCSE,0
65856,morning,Saturday,16,12,1,N,LAN,SCSE,0
65859,morning,Tuesday,19,12,1,N,LAN,SCSE,0
65860,afternoon,Wednesday,20,12,1,N,LAN,SCSE,0
65861,morning,Saturday,23,12,1,N,LAN,SCSE,0
65862,afternoon,Sunday,24,12,1,N,LAN,SCSE,0
65863,afternoon,Monday,25,12,1,N,LAN,SCSE,0
65864,morning,Tuesday,26,12,1,N,LAN,SCSE,0
65865,afternoon,Wednesday,27,12,1,N,LAN,SCSE,0
65866,morning,Saturday,30,12,1,N,LAN,SCSE,0
65867,afternoon,Sunday,31,12,1,N,LAN,SCSE,0
65868,afternoon,Friday,1,12,0,N,LAN,SCSE,0
65870,morning,Thursday,7,12,0,N,LAN,SCSE,0
65871,afternoon,Sunday,10,12,0,N,LAN,SCSE,0
65873,afternoon,Friday,15,12,1,N,LAN,SCSE,0
65874,afternoon,Sunday,17,12,1,N,LAN,SCSE,0
65875,morning,Thursday,21,12,1,N,LAN,SCSE,0
65877,afternoon,Friday,29,12,1,N,LAN,SCSE,0
65878,afternoon,Friday,1,12,0,N,LAN,SCSE,0
65879,afternoon,Saturday,2,12,0,N,LAN,SCSE,0
65880,afternoon,Sunday,3,12,0,N,LAN,SCSE,0
65881,afternoon,Monday,4,12,0,N,LAN,SCSE,0
65882,afternoon,Wednesday,6,12,0,N,LAN,SCSE,0
65883,afternoon,Thursday,7,12,0,N,LAN,SCSE,0
65886,afternoon,Monday,11,12,0,N,LAN,SCSE,0
65887,afternoon,Wednesday,13,12,0,N,LAN,SCSE,0
65888,afternoon,Thursday,14,12,0,N,LAN,SCSE,0
65889,afternoon,Friday,15,12,1,N,LAN,SCSE,0
65890,afternoon,Saturday,16,12,1,N,LAN,SCSE,0
65891,afternoon,Sunday,17,12,1,N,LAN,SCSE,0
65892,afternoon,Monday,18,12,1,N,LAN,SCSE,0
65893,afternoon,Wednesday,20,12,1,N,LAN,SCSE,0
65895,afternoon,Friday,22,12,1,N,LAN,SCSE,0
65896,afternoon,Monday,25,12,1,N,LAN,SCSE,0
65898,night,Friday,1,12,0,N,LAN,SCSE,0
65901,night,Tuesday,5,12,0,N,LAN,SCSE,0
65904,night,Friday,8,12,0,N,LAN,SCSE,0
65905,night,Sunday,10,12,0,N,LAN,SCSE,0
65906,night,Monday,11,12,0,N,LAN,SCSE,0
65907,night,Tuesday,12,12,0,N,LAN,SCSE,0
65908,night,Wednesday,13,12,0,N,LAN,SCSE,0
65909,night,Thursday,14,12,0,N,LAN,SCSE,0
65910,night,Friday,15,12,1,N,LAN,SCSE,0
65911,night,Sunday,17,12,1,N,LAN,SCSE,0
65917,night,Monday,25,12,1,N,LAN,SCSE,0
65918,night,Tuesday,26,12,1,N,LAN,SCSE,0
65919,night,Wednesday,27,12,1,N,LAN,SCSE,0
65920,night,Thursday,28,12,1,N,LAN,SCSE,0
65922,morning,Monday,4,12,0,N,LAN,SCAT,0
65924,morning,Monday,18,12,1,N,LAN,SCAT,0
65925,morning,Monday,25,12,1,N,LAN,SCAT,0
65926,afternoon,Friday,1,12,0,N,LAN,SCAT,0
65927,afternoon,Saturday,2,12,0,N,LAN,SCAT,0
65930,afternoon,Thursday,7,12,0,N,LAN,SCAT,0
65931,afternoon,Friday,8,12,0,N,LAN,SCAT,0
65932,afternoon,Sunday,10,12,0,N,LAN,SCAT,0
65935,afternoon,Friday,15,12,1,N,LAN,SCAT,0
65936,afternoon,Saturday,16,12,1,N,LAN,SCAT,0
65938,afternoon,Tuesday,19,12,1,N,LAN,SCAT,0
65942,afternoon,Sunday,24,12,1,N,LAN,SCAT,0
65943,afternoon,Thursday,28,12,1,N,LAN,SCAT,0
65944,afternoon,Friday,29,12,1,N,LAN,SCAT,0
65946,afternoon,Sunday,31,12,1,N,LAN,SCAT,0
65947,afternoon,Sunday,10,12,0,N,LAN,SCAT,0
65948,afternoon,Friday,1,12,0,N,LAN,SCAT,0
65949,afternoon,Sunday,3,12,0,N,LAN,SCAT,0
65950,afternoon,Wednesday,6,12,0,N,LAN,SCAT,0
65951,afternoon,Thursday,7,12,0,N,LAN,SCAT,0
65952,afternoon,Sunday,10,12,0,N,LAN,SCAT,0
65954,afternoon,Friday,15,12,1,N,LAN,SCAT,0
